Order ID,Shipment ID,Delivery Status,Delivery Partner
CA-2017-121538,SHIP01928,Delivered,India Post
US-2017-101539,SHIP01929,Delivered,Delhivery
US-2017-101539,SHIP01930,Returned,XpressBees
US-2017-101539,SHIP01931,Delivered,DTDC
CA-2016-152121,SHIP01932,Delivered,India Post
CA-2017-161200,SHIP01933,Delivered,Delhivery
CA-2017-161200,SHIP01934,Delivered,India Post
CA-2017-101245,SHIP01935,Delivered,Delhivery
CA-2017-101245,SHIP01936,Delivered,Delhivery
CA-2015-141768,SHIP01937,Delivered,Blue Dart
CA-2016-112109,SHIP01938,Delivered,Ecom Express
CA-2016-112109,SHIP01939,Returned,Delhivery
CA-2016-112109,SHIP01940,In Transit,India Post
CA-2016-112109,SHIP01941,Delivered,Delhivery
CA-2017-144064,SHIP01942,Delivered,Blue Dart
CA-2017-144064,SHIP01943,Returned,DTDC
CA-2017-144064,SHIP01944,Delivered,XpressBees
CA-2016-108581,SHIP01945,Cancelled,Ecom Express
CA-2016-108581,SHIP01946,Delivered,Ecom Express
CA-2017-157987,SHIP01947,Delivered,India Post
CA-2017-157987,SHIP01948,Delivered,Blue Dart
CA-2017-157987,SHIP01949,Delivered,Delhivery
CA-2017-157987,SHIP01950,Delivered,Blue Dart
CA-2017-157987,SHIP01951,Delivered,Ecom Express
CA-2017-157987,SHIP01952,Delivered,DTDC
CA-2017-157987,SHIP01953,In Transit,Delhivery
CA-2017-157987,SHIP01954,Delivered,Ecom Express
CA-2017-157987,SHIP01955,Delivered,Delhivery
CA-2017-157987,SHIP01956,Delivered,India Post
CA-2017-157987,SHIP01957,Delivered,Blue Dart
CA-2017-157987,SHIP01958,Delivered,DTDC
CA-2017-110905,SHIP01959,In Transit,Ecom Express
CA-2017-110905,SHIP01960,Delivered,Blue Dart
CA-2017-110905,SHIP01961,Delivered,DTDC
CA-2017-110905,SHIP01962,Delivered,Delhivery
CA-2017-110905,SHIP01963,Delivered,India Post
CA-2017-110905,SHIP01964,Delivered,India Post
CA-2017-110905,SHIP01965,Delivered,Ecom Express
CA-2017-110905,SHIP01966,Delivered,Delhivery
CA-2017-165841,SHIP01967,Delivered,India Post
CA-2017-165841,SHIP01968,Delivered,XpressBees
CA-2017-165841,SHIP01969,Delivered,Ecom Express
CA-2017-117485,SHIP01970,Delivered,Delhivery
CA-2017-140242,SHIP01971,Returned,Blue Dart
CA-2017-140242,SHIP01972,In Transit,Delhivery
CA-2014-148950,SHIP01973,Cancelled,XpressBees
CA-2014-148950,SHIP01974,Delivered,India Post
CA-2014-148950,SHIP01975,Delivered,Delhivery
CA-2014-110408,SHIP01976,Delivered,DTDC
CA-2014-110408,SHIP01977,Delivered,Blue Dart
CA-2014-110408,SHIP01978,Delivered,DTDC
CA-2015-109939,SHIP01979,In Transit,Delhivery
CA-2016-112669,SHIP01980,Cancelled,DTDC
CA-2016-112669,SHIP01981,Delivered,XpressBees
CA-2015-119592,SHIP01982,Delivered,Delhivery
CA-2014-122749,SHIP01983,Delivered,Delhivery
CA-2014-164721,SHIP01984,Delivered,Delhivery
CA-2014-164721,SHIP01985,Delivered,India Post
CA-2014-164721,SHIP01986,Delivered,Delhivery
CA-2016-147417,SHIP01987,Returned,DTDC
CA-2015-127509,SHIP01988,Delivered,Blue Dart
CA-2015-127509,SHIP01989,Delivered,Blue Dart
CA-2015-127509,SHIP01990,Delivered,DTDC
CA-2015-127509,SHIP01991,Delivered,Delhivery
CA-2017-111374,SHIP01992,Returned,Delhivery
CA-2017-133648,SHIP01993,Returned,Blue Dart
CA-2017-133648,SHIP01994,Delivered,Blue Dart
CA-2017-133648,SHIP01995,Delivered,Blue Dart
US-2017-147221,SHIP01996,Delivered,India Post
US-2017-147221,SHIP01997,Delivered,Delhivery
CA-2014-131905,SHIP01998,Delivered,XpressBees
CA-2014-131905,SHIP01999,Delivered,India Post
CA-2014-131905,SHIP02000,Delivered,XpressBees
CA-2017-166128,SHIP02001,Delivered,Delhivery
CA-2017-166128,SHIP02002,In Transit,Delhivery
CA-2017-163510,SHIP02003,Delivered,XpressBees
CA-2017-163510,SHIP02004,In Transit,Blue Dart
US-2017-143028,SHIP02005,In Transit,DTDC
CA-2014-111150,SHIP02006,Delivered,DTDC
CA-2014-111150,SHIP02007,Delivered,DTDC
CA-2017-165386,SHIP02008,Delivered,Ecom Express
CA-2014-116407,SHIP02009,Delivered,Delhivery
CA-2014-116407,SHIP02010,In Transit,DTDC
CA-2014-116407,SHIP02011,Delivered,Delhivery
CA-2015-155761,SHIP02012,Cancelled,Ecom Express
CA-2015-155761,SHIP02013,Cancelled,Blue Dart
CA-2016-145905,SHIP02014,In Transit,India Post
CA-2016-145905,SHIP02015,Delivered,XpressBees
CA-2016-145905,SHIP02016,Delivered,DTDC
CA-2015-113110,SHIP02017,Delivered,Ecom Express
CA-2015-113110,SHIP02018,Cancelled,Delhivery
CA-2015-113110,SHIP02019,Delivered,Blue Dart
CA-2015-113110,SHIP02020,In Transit,India Post
CA-2016-168354,SHIP02021,Returned,Blue Dart
CA-2016-168354,SHIP02022,In Transit,India Post
CA-2016-168354,SHIP02023,Delivered,Ecom Express
CA-2016-168354,SHIP02024,Delivered,Blue Dart
US-2017-111241,SHIP02025,Delivered,India Post
CA-2015-114237,SHIP02026,In Transit,XpressBees
CA-2016-113516,SHIP02027,In Transit,Blue Dart
CA-2016-113516,SHIP02028,Delivered,Blue Dart
CA-2015-117961,SHIP02029,Returned,XpressBees
CA-2015-117961,SHIP02030,Delivered,Delhivery
CA-2015-117961,SHIP02031,Delivered,XpressBees
CA-2015-117961,SHIP02032,Delivered,Delhivery
CA-2016-128923,SHIP02033,Delivered,India Post
CA-2016-128923,SHIP02034,Delivered,DTDC
CA-2017-162481,SHIP02035,Delivered,Delhivery
CA-2017-162481,SHIP02036,Delivered,DTDC
CA-2015-119214,SHIP02037,Delivered,DTDC
CA-2015-119214,SHIP02038,Delivered,Ecom Express
CA-2015-122287,SHIP02039,Returned,Ecom Express
CA-2015-122287,SHIP02040,Cancelled,Ecom Express
CA-2015-122287,SHIP02041,Delivered,Blue Dart
CA-2015-122287,SHIP02042,Returned,Ecom Express
CA-2015-104493,SHIP02043,Delivered,Delhivery
US-2017-158946,SHIP02044,Cancelled,Blue Dart
CA-2014-129168,SHIP02045,In Transit,Delhivery
CA-2016-131835,SHIP02046,Delivered,India Post
CA-2016-131835,SHIP02047,Delivered,Blue Dart
CA-2016-131835,SHIP02048,Delivered,Ecom Express
CA-2015-142237,SHIP02049,Delivered,Ecom Express
CA-2015-142237,SHIP02050,In Transit,Delhivery
CA-2015-142237,SHIP02051,Cancelled,Ecom Express
CA-2015-142237,SHIP02052,Delivered,Ecom Express
CA-2015-142237,SHIP02053,In Transit,Blue Dart
CA-2015-142237,SHIP02054,Delivered,India Post
CA-2016-136434,SHIP02055,Delivered,India Post
CA-2017-120376,SHIP02056,Delivered,Delhivery
CA-2017-120376,SHIP02057,Cancelled,India Post
CA-2017-120376,SHIP02058,Returned,Blue Dart
CA-2017-120376,SHIP02059,Cancelled,Delhivery
CA-2014-106439,SHIP02060,Delivered,Delhivery
CA-2014-106439,SHIP02061,Delivered,Ecom Express
CA-2014-106439,SHIP02062,Cancelled,Delhivery
CA-2014-106439,SHIP02063,Delivered,Blue Dart
CA-2014-106439,SHIP02064,Delivered,Delhivery
CA-2014-106439,SHIP02065,Delivered,XpressBees
CA-2014-106439,SHIP02066,Delivered,Ecom Express
CA-2014-106439,SHIP02067,Returned,Delhivery
CA-2014-106439,SHIP02068,Delivered,XpressBees
CA-2015-133452,SHIP02069,Cancelled,XpressBees
CA-2015-133452,SHIP02070,Delivered,India Post
CA-2016-146521,SHIP02071,Delivered,DTDC
US-2017-110996,SHIP02072,In Transit,Delhivery
CA-2016-129693,SHIP02073,Returned,Blue Dart
CA-2017-122504,SHIP02074,In Transit,Blue Dart
CA-2017-122504,SHIP02075,Delivered,Blue Dart
CA-2014-131051,SHIP02076,Delivered,Blue Dart
CA-2017-140676,SHIP02077,Delivered,XpressBees
CA-2017-140676,SHIP02078,Delivered,Delhivery
CA-2017-140676,SHIP02079,Delivered,India Post
CA-2015-120103,SHIP02080,Delivered,DTDC
CA-2015-120103,SHIP02081,Delivered,Delhivery
CA-2015-120103,SHIP02082,Delivered,India Post
CA-2017-104647,SHIP02083,Delivered,XpressBees
CA-2014-110352,SHIP02084,Delivered,Ecom Express
CA-2016-140501,SHIP02085,Returned,Delhivery
CA-2016-140501,SHIP02086,Delivered,Delhivery
CA-2016-140501,SHIP02087,Returned,India Post
CA-2016-140501,SHIP02088,Delivered,Ecom Express
CA-2016-140501,SHIP02089,Cancelled,Ecom Express
CA-2015-139290,SHIP02090,In Transit,Blue Dart
CA-2017-166142,SHIP02091,Delivered,Blue Dart
CA-2017-166142,SHIP02092,Delivered,Delhivery
CA-2014-145926,SHIP02093,Cancelled,Ecom Express
CA-2015-149678,SHIP02094,In Transit,Ecom Express
US-2015-164357,SHIP02095,Delivered,Delhivery
US-2016-146570,SHIP02096,Delivered,Ecom Express
US-2016-146570,SHIP02097,Returned,Delhivery
US-2016-146570,SHIP02098,Delivered,Blue Dart
CA-2017-124401,SHIP02099,Delivered,DTDC
CA-2017-124401,SHIP02100,Cancelled,Blue Dart
US-2014-140116,SHIP02101,Delivered,XpressBees
US-2014-140116,SHIP02102,Delivered,India Post
CA-2014-123295,SHIP02103,Returned,Ecom Express
CA-2017-167101,SHIP02104,Delivered,Delhivery
CA-2017-167101,SHIP02105,Delivered,XpressBees
US-2014-167633,SHIP02106,Delivered,India Post
US-2014-152723,SHIP02107,Delivered,Ecom Express
CA-2015-164882,SHIP02108,Delivered,XpressBees
CA-2015-164882,SHIP02109,Delivered,India Post
CA-2015-164882,SHIP02110,Delivered,India Post
CA-2015-164882,SHIP02111,Delivered,Blue Dart
CA-2015-164882,SHIP02112,Delivered,XpressBees
CA-2015-164882,SHIP02113,Delivered,Blue Dart
CA-2015-164882,SHIP02114,Delivered,Blue Dart
CA-2015-164882,SHIP02115,Delivered,Ecom Express
CA-2015-164882,SHIP02116,Delivered,Delhivery
CA-2015-159786,SHIP02117,In Transit,XpressBees
CA-2016-130267,SHIP02118,Delivered,Blue Dart
CA-2017-155460,SHIP02119,Delivered,Delhivery
CA-2017-155460,SHIP02120,In Transit,Ecom Express
US-2017-168690,SHIP02121,Delivered,Delhivery
CA-2017-158246,SHIP02122,Delivered,India Post
CA-2017-167381,SHIP02123,Delivered,Delhivery
CA-2017-167381,SHIP02124,Delivered,India Post
CA-2017-144862,SHIP02125,Cancelled,DTDC
CA-2017-144862,SHIP02126,Delivered,Blue Dart
CA-2014-126032,SHIP02127,Delivered,XpressBees
CA-2015-134859,SHIP02128,Returned,DTDC
CA-2015-134859,SHIP02129,Delivered,Ecom Express
US-2014-114188,SHIP02130,Cancelled,XpressBees
US-2014-114188,SHIP02131,In Transit,Delhivery
US-2014-114188,SHIP02132,In Transit,India Post
CA-2015-156524,SHIP02133,Delivered,Blue Dart
CA-2015-122210,SHIP02134,Returned,Blue Dart
CA-2015-122210,SHIP02135,Cancelled,Delhivery
CA-2015-122210,SHIP02136,Delivered,India Post
CA-2015-156377,SHIP02137,Delivered,XpressBees
CA-2015-156377,SHIP02138,Delivered,DTDC
US-2017-157896,SHIP02139,Delivered,Blue Dart
CA-2014-159520,SHIP02140,Delivered,XpressBees
CA-2014-159520,SHIP02141,Delivered,Delhivery
CA-2014-159520,SHIP02142,Delivered,XpressBees
CA-2016-155481,SHIP02143,Delivered,Blue Dart
CA-2016-155481,SHIP02144,Delivered,Delhivery
CA-2016-155481,SHIP02145,Delivered,Ecom Express
US-2016-152051,SHIP02146,Cancelled,India Post
US-2016-152051,SHIP02147,Delivered,Delhivery
US-2016-152051,SHIP02148,Delivered,DTDC
CA-2014-141607,SHIP02149,Delivered,Delhivery
CA-2017-102771,SHIP02150,In Transit,Delhivery
US-2017-139969,SHIP02151,Delivered,Ecom Express
CA-2014-167360,SHIP02152,In Transit,India Post
CA-2015-123505,SHIP02153,Delivered,India Post
CA-2016-117282,SHIP02154,Delivered,Blue Dart
US-2016-120460,SHIP02155,Delivered,Ecom Express
CA-2016-111115,SHIP02156,Delivered,India Post
CA-2014-124646,SHIP02157,Returned,XpressBees
CA-2014-124646,SHIP02158,Delivered,XpressBees
CA-2017-148166,SHIP02159,Cancelled,DTDC
CA-2016-159737,SHIP02160,Returned,DTDC
CA-2016-141019,SHIP02161,Delivered,India Post
CA-2016-101938,SHIP02162,Delivered,Ecom Express
CA-2017-166296,SHIP02163,Delivered,Blue Dart
CA-2016-154018,SHIP02164,Delivered,Blue Dart
CA-2016-154018,SHIP02165,In Transit,XpressBees
CA-2016-154018,SHIP02166,Delivered,Blue Dart
CA-2016-154018,SHIP02167,Returned,India Post
CA-2016-154018,SHIP02168,Delivered,Ecom Express
CA-2017-117870,SHIP02169,Delivered,XpressBees
CA-2017-117870,SHIP02170,Cancelled,DTDC
CA-2017-117870,SHIP02171,Delivered,XpressBees
US-2017-137491,SHIP02172,Delivered,XpressBees
CA-2014-152296,SHIP02173,Delivered,XpressBees
CA-2016-112025,SHIP02174,Delivered,Delhivery
CA-2015-132507,SHIP02175,Delivered,India Post
CA-2016-125738,SHIP02176,Delivered,Blue Dart
CA-2016-125738,SHIP02177,In Transit,Ecom Express
CA-2016-125738,SHIP02178,Delivered,Delhivery
CA-2016-125738,SHIP02179,In Transit,XpressBees
CA-2016-128818,SHIP02180,Cancelled,DTDC
CA-2016-128818,SHIP02181,Delivered,DTDC
CA-2016-128818,SHIP02182,Delivered,Delhivery
CA-2016-128818,SHIP02183,Delivered,XpressBees
CA-2016-128818,SHIP02184,In Transit,Delhivery
CA-2016-128818,SHIP02185,Delivered,DTDC
CA-2017-124576,SHIP02186,Delivered,Ecom Express
CA-2016-101378,SHIP02187,Returned,DTDC
CA-2017-143063,SHIP02188,Returned,DTDC
CA-2017-143063,SHIP02189,Delivered,Delhivery
CA-2017-143063,SHIP02190,Cancelled,XpressBees
CA-2016-118913,SHIP02191,Delivered,India Post
CA-2016-128412,SHIP02192,Delivered,Blue Dart
CA-2016-128412,SHIP02193,Delivered,Ecom Express
CA-2016-128412,SHIP02194,Delivered,Ecom Express
CA-2016-128412,SHIP02195,Returned,India Post
CA-2016-128412,SHIP02196,Cancelled,Delhivery
CA-2016-136483,SHIP02197,Delivered,DTDC
CA-2014-163013,SHIP02198,Returned,DTDC
CA-2015-135363,SHIP02199,Delivered,Ecom Express
CA-2015-135363,SHIP02200,Delivered,DTDC
US-2014-165659,SHIP02201,Returned,India Post
US-2014-165659,SHIP02202,Delivered,Delhivery
CA-2015-138002,SHIP02203,Delivered,DTDC
CA-2015-138002,SHIP02204,Delivered,India Post
CA-2015-128860,SHIP02205,Delivered,XpressBees
CA-2016-164350,SHIP02206,Cancelled,Delhivery
US-2014-103905,SHIP02207,In Transit,India Post
US-2014-103905,SHIP02208,In Transit,Delhivery
CA-2015-129854,SHIP02209,Delivered,XpressBees
CA-2014-125556,SHIP02210,In Transit,XpressBees
CA-2014-125556,SHIP02211,In Transit,XpressBees
CA-2016-162313,SHIP02212,Delivered,Delhivery
CA-2017-107874,SHIP02213,Delivered,DTDC
CA-2017-129378,SHIP02214,Delivered,XpressBees
CA-2017-129378,SHIP02215,Cancelled,Blue Dart
CA-2017-129378,SHIP02216,In Transit,India Post
CA-2017-129378,SHIP02217,Delivered,XpressBees
CA-2014-151953,SHIP02218,Delivered,XpressBees
CA-2017-130841,SHIP02219,Delivered,Ecom Express
CA-2017-130841,SHIP02220,Delivered,Delhivery
CA-2017-130841,SHIP02221,Delivered,India Post
CA-2015-131884,SHIP02222,Delivered,Delhivery
CA-2015-131884,SHIP02223,In Transit,DTDC
CA-2015-131884,SHIP02224,Cancelled,DTDC
CA-2017-121909,SHIP02225,Delivered,Blue Dart
CA-2016-106383,SHIP02226,Delivered,India Post
CA-2017-130771,SHIP02227,In Transit,Delhivery
CA-2017-130771,SHIP02228,Delivered,DTDC
CA-2016-139157,SHIP02229,Delivered,XpressBees
CA-2014-128055,SHIP02230,In Transit,XpressBees
CA-2014-128055,SHIP02231,In Transit,DTDC
CA-2017-157091,SHIP02232,Returned,Blue Dart
CA-2017-132122,SHIP02233,Delivered,XpressBees
CA-2015-123232,SHIP02234,Delivered,India Post
CA-2017-104066,SHIP02235,Delivered,Delhivery
CA-2015-145849,SHIP02236,Delivered,India Post
CA-2015-145849,SHIP02237,Cancelled,Delhivery
CA-2016-122322,SHIP02238,Cancelled,India Post
CA-2017-166849,SHIP02239,Delivered,India Post
CA-2016-146633,SHIP02240,Delivered,Ecom Express
CA-2016-146633,SHIP02241,Delivered,Ecom Express
US-2016-126893,SHIP02242,Cancelled,India Post
CA-2017-103380,SHIP02243,Delivered,Delhivery
CA-2017-103380,SHIP02244,Delivered,India Post
CA-2017-103380,SHIP02245,Delivered,Delhivery
CA-2017-103380,SHIP02246,Delivered,DTDC
CA-2017-103380,SHIP02247,Delivered,India Post
CA-2015-116092,SHIP02248,Delivered,Ecom Express
CA-2015-116092,SHIP02249,Delivered,Ecom Express
CA-2015-116092,SHIP02250,Cancelled,DTDC
CA-2015-116092,SHIP02251,Returned,India Post
CA-2015-116092,SHIP02252,Delivered,Ecom Express
CA-2016-117849,SHIP02253,Delivered,DTDC
CA-2015-169201,SHIP02254,Delivered,India Post
CA-2015-169201,SHIP02255,Delivered,Delhivery
CA-2016-164091,SHIP02256,In Transit,Blue Dart
CA-2016-164091,SHIP02257,Returned,Blue Dart
CA-2017-105214,SHIP02258,In Transit,XpressBees
CA-2017-105214,SHIP02259,Delivered,Ecom Express
CA-2015-117611,SHIP02260,In Transit,India Post
CA-2015-117611,SHIP02261,In Transit,Blue Dart
US-2015-137960,SHIP02262,Delivered,India Post
CA-2017-122994,SHIP02263,Delivered,DTDC
CA-2016-131065,SHIP02264,Delivered,DTDC
CA-2016-131065,SHIP02265,Delivered,DTDC
CA-2016-131065,SHIP02266,Returned,XpressBees
CA-2017-149146,SHIP02267,Delivered,India Post
CA-2017-137470,SHIP02268,Delivered,India Post
CA-2017-105480,SHIP02269,Delivered,XpressBees
CA-2017-105480,SHIP02270,Delivered,India Post
CA-2017-164917,SHIP02271,Cancelled,Ecom Express
CA-2015-102036,SHIP02272,Delivered,India Post
CA-2015-142944,SHIP02273,Delivered,Delhivery
CA-2015-142944,SHIP02274,Delivered,India Post
CA-2014-157882,SHIP02275,Delivered,Blue Dart
CA-2014-157882,SHIP02276,Delivered,Delhivery
CA-2014-104283,SHIP02277,Delivered,XpressBees
CA-2014-104283,SHIP02278,Delivered,DTDC
CA-2014-104283,SHIP02279,Delivered,Blue Dart
CA-2017-142622,SHIP02280,Delivered,DTDC
CA-2017-142622,SHIP02281,Delivered,DTDC
CA-2017-142622,SHIP02282,Delivered,Ecom Express
CA-2016-132143,SHIP02283,Delivered,Blue Dart
CA-2015-153108,SHIP02284,Delivered,Blue Dart
CA-2015-153108,SHIP02285,Delivered,Blue Dart
CA-2016-112676,SHIP02286,Delivered,India Post
CA-2017-165687,SHIP02287,Delivered,Blue Dart
US-2017-112928,SHIP02288,In Transit,India Post
CA-2017-143343,SHIP02289,Cancelled,Ecom Express
CA-2017-115154,SHIP02290,In Transit,Blue Dart
CA-2015-149342,SHIP02291,Delivered,DTDC
CA-2015-149342,SHIP02292,Delivered,Ecom Express
CA-2015-149342,SHIP02293,Delivered,XpressBees
CA-2015-130995,SHIP02294,Delivered,Blue Dart
CA-2017-127929,SHIP02295,Delivered,Blue Dart
CA-2015-113145,SHIP02296,Delivered,Ecom Express
CA-2015-113145,SHIP02297,Delivered,India Post
CA-2015-113145,SHIP02298,Delivered,DTDC
CA-2015-113145,SHIP02299,Delivered,India Post
CA-2015-113145,SHIP02300,In Transit,DTDC
CA-2014-162362,SHIP02301,Delivered,India Post
CA-2014-162362,SHIP02302,Delivered,Delhivery
CA-2016-106558,SHIP02303,Delivered,Ecom Express
CA-2017-157931,SHIP02304,Delivered,India Post
CA-2017-157931,SHIP02305,Delivered,DTDC
CA-2016-115574,SHIP02306,In Transit,DTDC
CA-2015-160794,SHIP02307,Cancelled,Delhivery
CA-2017-116225,SHIP02308,Delivered,Delhivery
US-2017-120418,SHIP02309,Delivered,India Post
US-2017-120418,SHIP02310,Returned,DTDC
US-2017-120418,SHIP02311,Cancelled,DTDC
US-2017-120418,SHIP02312,Delivered,DTDC
US-2017-120418,SHIP02313,Delivered,Ecom Express
CA-2017-122035,SHIP02314,In Transit,Ecom Express
CA-2017-122035,SHIP02315,Cancelled,Blue Dart
CA-2017-122035,SHIP02316,In Transit,XpressBees
CA-2017-122035,SHIP02317,Delivered,India Post
CA-2017-122035,SHIP02318,Returned,Delhivery
CA-2017-122035,SHIP02319,Cancelled,Delhivery
CA-2015-117828,SHIP02320,Delivered,Ecom Express
CA-2017-165491,SHIP02321,Delivered,India Post
CA-2015-109470,SHIP02322,In Transit,XpressBees
CA-2015-109470,SHIP02323,Delivered,XpressBees
CA-2015-109470,SHIP02324,Delivered,Ecom Express
CA-2015-109470,SHIP02325,Delivered,DTDC
CA-2015-105102,SHIP02326,Delivered,XpressBees
CA-2015-105102,SHIP02327,Returned,XpressBees
CA-2015-105102,SHIP02328,Delivered,Blue Dart
CA-2017-138422,SHIP02329,Delivered,XpressBees
US-2015-147739,SHIP02330,Delivered,India Post
CA-2016-155187,SHIP02331,Cancelled,Blue Dart
CA-2016-155187,SHIP02332,Delivered,India Post
CA-2017-169285,SHIP02333,Delivered,Delhivery
CA-2017-169285,SHIP02334,Delivered,Delhivery
CA-2014-140886,SHIP02335,Delivered,Ecom Express
CA-2017-152695,SHIP02336,Delivered,Delhivery
CA-2017-152695,SHIP02337,In Transit,India Post
CA-2014-110639,SHIP02338,Delivered,Delhivery
CA-2014-110639,SHIP02339,Delivered,Delhivery
CA-2014-121727,SHIP02340,In Transit,Delhivery
CA-2016-137736,SHIP02341,Returned,Ecom Express
US-2014-143231,SHIP02342,Delivered,Delhivery
US-2014-143231,SHIP02343,Delivered,DTDC
US-2014-155894,SHIP02344,Delivered,XpressBees
CA-2016-119025,SHIP02345,In Transit,India Post
CA-2016-159373,SHIP02346,Returned,XpressBees
CA-2016-159373,SHIP02347,Delivered,Ecom Express
CA-2016-159373,SHIP02348,Delivered,XpressBees
CA-2017-109701,SHIP02349,In Transit,India Post
CA-2017-109701,SHIP02350,Delivered,India Post
CA-2017-109701,SHIP02351,Cancelled,Ecom Express
CA-2017-109701,SHIP02352,Delivered,Delhivery
CA-2017-109701,SHIP02353,Returned,Blue Dart
CA-2015-111514,SHIP02354,Delivered,Ecom Express
CA-2015-111514,SHIP02355,Cancelled,XpressBees
CA-2015-111514,SHIP02356,Delivered,Blue Dart
CA-2015-111514,SHIP02357,Delivered,Blue Dart
US-2014-148838,SHIP02358,In Transit,Delhivery
US-2014-148838,SHIP02359,Delivered,Ecom Express
US-2014-148838,SHIP02360,Cancelled,Ecom Express
US-2014-148838,SHIP02361,Delivered,India Post
US-2014-148838,SHIP02362,Delivered,Blue Dart
CA-2017-136497,SHIP02363,Delivered,DTDC
US-2016-108637,SHIP02364,Delivered,DTDC
US-2016-108637,SHIP02365,Delivered,Ecom Express
US-2016-108637,SHIP02366,Returned,Blue Dart
CA-2014-102295,SHIP02367,Delivered,India Post
CA-2017-123659,SHIP02368,Delivered,Blue Dart
US-2016-129469,SHIP02369,Cancelled,Ecom Express
US-2016-129469,SHIP02370,Delivered,Blue Dart
CA-2017-155152,SHIP02371,Delivered,Delhivery
CA-2016-159940,SHIP02372,In Transit,India Post
CA-2016-159940,SHIP02373,Delivered,Blue Dart
CA-2016-159940,SHIP02374,Cancelled,XpressBees
CA-2016-159940,SHIP02375,Delivered,Delhivery
CA-2017-119669,SHIP02376,Cancelled,Ecom Express
US-2014-164616,SHIP02377,Delivered,Delhivery
US-2014-164616,SHIP02378,Delivered,Ecom Express
CA-2015-148628,SHIP02379,Delivered,Delhivery
CA-2016-118052,SHIP02380,Delivered,India Post
CA-2016-118052,SHIP02381,Delivered,DTDC
CA-2016-118052,SHIP02382,Delivered,India Post
US-2017-117534,SHIP02383,Delivered,DTDC
US-2017-117534,SHIP02384,Delivered,India Post
US-2017-117534,SHIP02385,Delivered,Delhivery
US-2017-117534,SHIP02386,Delivered,Delhivery
US-2017-117534,SHIP02387,Delivered,Delhivery
CA-2015-145065,SHIP02388,Delivered,Delhivery
CA-2015-145065,SHIP02389,Delivered,Delhivery
US-2015-127040,SHIP02390,In Transit,India Post
US-2015-127040,SHIP02391,Delivered,Blue Dart
US-2015-127040,SHIP02392,Delivered,Blue Dart
US-2015-127040,SHIP02393,Delivered,Ecom Express
CA-2016-128111,SHIP02394,Delivered,DTDC
CA-2015-137897,SHIP02395,Delivered,XpressBees
CA-2015-137897,SHIP02396,Cancelled,Blue Dart
CA-2015-137897,SHIP02397,Delivered,Ecom Express
CA-2017-169264,SHIP02398,In Transit,XpressBees
CA-2017-169264,SHIP02399,Delivered,Delhivery
CA-2017-147361,SHIP02400,Delivered,Delhivery
CA-2017-147361,SHIP02401,Delivered,XpressBees
CA-2017-145877,SHIP02402,Cancelled,Delhivery
CA-2017-145877,SHIP02403,Delivered,Blue Dart
